Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
 3.060000e+02	 6.45435061e-02	-3.32845649e+00	 3.02793664e+04	 0.00000000e+00	 1.7978e+17	 3.9595e-37	 1.0000e+15
 3.070000e+02	 6.48462998e-02	-3.32815370e+00	 2.99427202e+04	 0.00000000e+00	 1.7774e+17	 4.0061e-37	 1.0000e+15
 3.080000e+02	 6.51457270e-02	-3.32785427e+00	 2.96098685e+04	 0.00000000e+00	 1.7575e+17	 4.0528e-37	 1.0000e+15
 3.090000e+02	 6.54418257e-02	-3.32755817e+00	 2.92807286e+04	 0.00000000e+00	 1.7380e+17	 4.0995e-37	 1.0000e+15
 3.100000e+02	 6.57346330e-02	-3.32726537e+00	 2.89552198e+04	 0.00000000e+00	 1.7189e+17	 4.1462e-37	 1.0000e+15
 3.110000e+02	 6.60241852e-02	-3.32697581e+00	 2.86332634e+04	 0.00000000e+00	 1.7003e+17	 4.1929e-37	 1.0000e+15
 3.120000e+02	 6.63105178e-02	-3.32668948e+00	 2.83147832e+04	 0.00000000e+00	 1.6820e+17	 4.2396e-37	 1.0000e+15
 3.130000e+02	 6.65936656e-02	-3.32640633e+00	 2.79997046e+04	 0.00000000e+00	 1.6642e+17	 4.2863e-37	 1.0000e+15
 3.140000e+02	 6.68736627e-02	-3.32612634e+00	 2.76879552e+04	 0.00000000e+00	 1.6467e+17	 4.3329e-37	 1.0000e+15
 3.150000e+02	 6.71505422e-02	-3.32584946e+00	 2.73794644e+04	 0.00000000e+00	 1.6296e+17	 4.3796e-37	 1.0000e+15
 3.160000e+02	 6.74243369e-02	-3.32557566e+00	 2.70741633e+04	 0.00000000e+00	 1.6128e+17	 4.4262e-37	 1.0000e+15
 3.170000e+02	 6.76950785e-02	-3.32530492e+00	 2.67719851e+04	 0.00000000e+00	 1.5964e+17	 4.4728e-37	 1.0000e+15
 3.180000e+02	 6.79627984e-02	-3.32503720e+00	 2.64728643e+04	 0.00000000e+00	 1.5804e+17	 4.5194e-37	 1.0000e+15
 3.190000e+02	 6.82275270e-02	-3.32477247e+00	 2.61767373e+04	 0.00000000e+00	 1.5647e+17	 4.5659e-37	 1.0000e+15
 3.200000e+02	 6.84892944e-02	-3.32451071e+00	 2.58835420e+04	 0.00000000e+00	 1.5493e+17	 4.6124e-37	 1.0000e+15
 3.210000e+02	 6.87481298e-02	-3.32425187e+00	 2.55932179e+04	 0.00000000e+00	 1.5342e+17	 4.6588e-37	 1.0000e+15
 3.220000e+02	 6.90040620e-02	-3.32399594e+00	 2.53057059e+04	 0.00000000e+00	 1.5194e+17	 4.7051e-37	 1.0000e+15
 3.230000e+02	 6.92571190e-02	-3.32374288e+00	 2.50209485e+04	 0.00000000e+00	 1.5050e+17	 4.7514e-37	 1.0000e+15
 3.240000e+02	 6.95073285e-02	-3.32349267e+00	 2.47388894e+04	 0.00000000e+00	 1.4908e+17	 4.7976e-37	 1.0000e+15
 3.250000e+02	 6.97547174e-02	-3.32324528e+00	 2.44594739e+04	 0.00000000e+00	 1.4769e+17	 4.8438e-37	 1.0000e+15
 3.260000e+02	 6.99993122e-02	-3.32300069e+00	 2.41826485e+04	 0.00000000e+00	 1.4633e+17	 4.8898e-37	 1.0000e+15
 3.270000e+02	 7.02411387e-02	-3.32275886e+00	 2.39083608e+04	 0.00000000e+00	 1.4500e+17	 4.9358e-37	 1.0000e+15
 3.280000e+02	 7.04802223e-02	-3.32251978e+00	 2.36365599e+04	 0.00000000e+00	 1.4370e+17	 4.9816e-37	 1.0000e+15
 3.290000e+02	 7.07165879e-02	-3.32228341e+00	 2.33671960e+04	 0.00000000e+00	 1.4242e+17	 5.0274e-37	 1.0000e+15
 3.300000e+02	 7.09502598e-02	-3.32204974e+00	 2.31002204e+04	 0.00000000e+00	 1.4116e+17	 5.0730e-37	 1.0000e+15
 3.310000e+02	 7.11812620e-02	-3.32181874e+00	 2.28355856e+04	 0.00000000e+00	 1.3993e+17	 5.1186e-37	 1.0000e+15
 3.320000e+02	 7.14096179e-02	-3.32159038e+00	 2.25732453e+04	 0.00000000e+00	 1.3873e+17	 5.1640e-37	 1.0000e+15
 3.330000e+02	 7.16353503e-02	-3.32136465e+00	 2.23131539e+04	 0.00000000e+00	 1.3755e+17	 5.2093e-37	 1.0000e+15
 3.340000e+02	 7.18584819e-02	-3.32114152e+00	 2.20552673e+04	 0.00000000e+00	 1.3639e+17	 5.2544e-37	 1.0000e+15
 3.350000e+02	 7.20790345e-02	-3.32092097e+00	 2.17995421e+04	 0.00000000e+00	 1.3526e+17	 5.2994e-37	 1.0000e+15
 3.360000e+02	 7.22970300e-02	-3.32070297e+00	 2.15459358e+04	 0.00000000e+00	 1.3414e+17	 5.3443e-37	 1.0000e+15
 3.370000e+02	 7.25124893e-02	-3.32048751e+00	 2.12944072e+04	 0.00000000e+00	 1.3305e+17	 5.3890e-37	 1.0000e+15
 3.380000e+02	 7.27254334e-02	-3.32027457e+00	 2.10449155e+04	 0.00000000e+00	 1.3198e+17	 5.4336e-37	 1.0000e+15
 3.390000e+02	 7.29358825e-02	-3.32006412e+00	 2.07974213e+04	 0.00000000e+00	 1.3093e+17	 5.4780e-37	 1.0000e+15
 3.400000e+02	 7.31438568e-02	-3.31985614e+00	 2.05518858e+04	 0.00000000e+00	 1.2991e+17	 5.5223e-37	 1.0000e+15
 3.410000e+02	 7.33493756e-02	-3.31965062e+00	 2.03082709e+04	 0.00000000e+00	 1.2890e+17	 5.5664e-37	 1.0000e+15
 3.420000e+02	 7.35524583e-02	-3.31944754e+00	 2.00665397e+04	 0.00000000e+00	 1.2791e+17	 5.6103e-37	 1.0000e+15
 3.430000e+02	 7.37531237e-02	-3.31924688e+00	 1.98266556e+04	 0.00000000e+00	 1.2694e+17	 5.6540e-37	 1.0000e+15
 3.440000e+02	 7.39513903e-02	-3.31904861e+00	 1.95885833e+04	 0.00000000e+00	 1.2599e+17	 5.6975e-37	 1.0000e+15
 3.450000e+02	 7.41472761e-02	-3.31885272e+00	 1.93522877e+04	 0.00000000e+00	 1.2506e+17	 5.7408e-37	 1.0000e+15
 3.460000e+02	 7.43407990e-02	-3.31865920e+00	 1.91177350e+04	 0.00000000e+00	 1.2414e+17	 5.7840e-37	 1.0000e+15
 3.470000e+02	 7.45319763e-02	-3.31846802e+00	 1.88848915e+04	 0.00000000e+00	 1.2324e+17	 5.8269e-37	 1.0000e+15
 3.480000e+02	 7.47208253e-02	-3.31827917e+00	 1.86537246e+04	 0.00000000e+00	 1.2236e+17	 5.8696e-37	 1.0000e+15
 3.490000e+02	 7.49073625e-02	-3.31809264e+00	 1.84242023e+04	 0.00000000e+00	 1.2150e+17	 5.9121e-37	 1.0000e+15
 3.500000e+02	 7.50916045e-02	-3.31790840e+00	 1.81962931e+04	 0.00000000e+00	 1.2065e+17	 5.9544e-37	 1.0000e+15
 3.510000e+02	 7.52735675e-02	-3.31772643e+00	 1.79699663e+04	 0.00000000e+00	 1.1982e+17	 5.9965e-37	 1.0000e+15
 3.520000e+02	 7.54532671e-02	-3.31754673e+00	 1.77451916e+04	 0.00000000e+00	 1.1901e+17	 6.0383e-37	 1.0000e+15
 3.530000e+02	 7.56307190e-02	-3.31736928e+00	 1.75219394e+04	 0.00000000e+00	 1.1821e+17	 6.0799e-37	 1.0000e+15
 3.540000e+02	 7.58059384e-02	-3.31719406e+00	 1.73001809e+04	 0.00000000e+00	 1.1742e+17	 6.1212e-37	 1.0000e+15
 3.550000e+02	 7.59789402e-02	-3.31702106e+00	 1.70798874e+04	 0.00000000e+00	 1.1665e+17	 6.1623e-37	 1.0000e+15
 3.560000e+02	 7.61497391e-02	-3.31685026e+00	 1.68610312e+04	 0.00000000e+00	 1.1590e+17	 6.2032e-37	 1.0000e+15
 3.570000e+02	 7.63183494e-02	-3.31668165e+00	 1.66435848e+04	 0.00000000e+00	 1.1516e+17	 6.2438e-37	 1.0000e+15
 3.580000e+02	 7.64847853e-02	-3.31651521e+00	 1.64275213e+04	 0.00000000e+00	 1.1443e+17	 6.2841e-37	 1.0000e+15
 3.590000e+02	 7.66490605e-02	-3.31635094e+00	 1.62128145e+04	 0.00000000e+00	 1.1372e+17	 6.3242e-37	 1.0000e+15
 3.600000e+02	 7.68111886e-02	-3.31618881e+00	 1.59994385e+04	 0.00000000e+00	 1.1302e+17	 6.3639e-37	 1.0000e+15
 3.610000e+02	 7.69711830e-02	-3.31602882e+00	 1.57873678e+04	 0.00000000e+00	 1.1234e+17	 6.4035e-37	 1.0000e+15
 3.620000e+02	 7.71290567e-02	-3.31587094e+00	 1.55765776e+04	 0.00000000e+00	 1.1167e+17	 6.4427e-37	 1.0000e+15
 3.630000e+02	 7.72848225e-02	-3.31571518e+00	 1.53670433e+04	 0.00000000e+00	 1.1101e+17	 6.4816e-37	 1.0000e+15
 3.640000e+02	 7.74384929e-02	-3.31556151e+00	 1.51587409e+04	 0.00000000e+00	 1.1036e+17	 6.5203e-37	 1.0000e+15
 3.650000e+02	 7.75900803e-02	-3.31540992e+00	 1.49516468e+04	 0.00000000e+00	 1.0972e+17	 6.5586e-37	 1.0000e+15
 3.660000e+02	 7.77395968e-02	-3.31526040e+00	 1.47457379e+04	 0.00000000e+00	 1.0910e+17	 6.5966e-37	 1.0000e+15
 3.670000e+02	 7.78870542e-02	-3.31511295e+00	 1.45409912e+04	 0.00000000e+00	 1.0849e+17	 6.6344e-37	 1.0000e+15
 3.680000e+02	 7.80324641e-02	-3.31496754e+00	 1.43373845e+04	 0.00000000e+00	 1.0789e+17	 6.6718e-37	 1.0000e+15
 3.690000e+02	 7.81758379e-02	-3.31482416e+00	 1.41348957e+04	 0.00000000e+00	 1.0731e+17	 6.7089e-37	 1.0000e+15
 3.700000e+02	 7.83171869e-02	-3.31468281e+00	 1.39335031e+04	 0.00000000e+00	 1.0673e+17	 6.7457e-37	 1.0000e+15
 3.710000e+02	 7.84565219e-02	-3.31454348e+00	 1.37331855e+04	 0.00000000e+00	 1.0617e+17	 6.7821e-37	 1.0000e+15
 3.720000e+02	 7.85938538e-02	-3.31440615e+00	 1.35339219e+04	 0.00000000e+00	 1.0561e+17	 6.8183e-37	 1.0000e+15
 3.730000e+02	 7.87291930e-02	-3.31427081e+00	 1.33356918e+04	 0.00000000e+00	 1.0507e+17	 6.8541e-37	 1.0000e+15
 3.740000e+02	 7.88625499e-02	-3.31413745e+00	 1.31384750e+04	 0.00000000e+00	 1.0454e+17	 6.8895e-37	 1.0000e+15
 3.750000e+02	 7.89939346e-02	-3.31400607e+00	 1.29422514e+04	 0.00000000e+00	 1.0402e+17	 6.9246e-37	 1.0000e+15
 3.760000e+02	 7.91233572e-02	-3.31387664e+00	 1.27470015e+04	 0.00000000e+00	 1.0351e+17	 6.9594e-37	 1.0000e+15
 3.770000e+02	 7.92508272e-02	-3.31374917e+00	 1.25527060e+04	 0.00000000e+00	 1.0301e+17	 6.9938e-37	 1.0000e+15
 3.780000e+02	 7.93763542e-02	-3.31362365e+00	 1.23593459e+04	 0.00000000e+00	 1.0251e+17	 7.0278e-37	 1.0000e+15
 3.790000e+02	 7.94999477e-02	-3.31350005e+00	 1.21669026e+04	 0.00000000e+00	 1.0203e+17	 7.0615e-37	 1.0000e+15
 3.800000e+02	 7.96216167e-02	-3.31337838e+00	 1.19753575e+04	 0.00000000e+00	 1.0156e+17	 7.0948e-37	 1.0000e+15
 3.810000e+02	 7.97413703e-02	-3.31325863e+00	 1.17846926e+04	 0.00000000e+00	 1.0110e+17	 7.1277e-37	 1.0000e+15
 3.820000e+02	 7.98592172e-02	-3.31314078e+00	 1.15948901e+04	 0.00000000e+00	 1.0065e+17	 7.1603e-37	 1.0000e+15
 3.830000e+02	 7.99751661e-02	-3.31302483e+00	 1.14059322e+04	 0.00000000e+00	 1.0020e+17	 7.1925e-37	 1.0000e+15
 3.840000e+02	 8.00892254e-02	-3.31291077e+00	 1.12178017e+04	 0.00000000e+00	 9.9769e+16	 7.2243e-37	 1.0000e+15
 3.850000e+02	 8.02014035e-02	-3.31279860e+00	 1.10304814e+04	 0.00000000e+00	 9.9343e+16	 7.2557e-37	 1.0000e+15
 3.860000e+02	 8.03117083e-02	-3.31268829e+00	 1.08439546e+04	 0.00000000e+00	 9.8927e+16	 7.2867e-37	 1.0000e+15
 3.870000e+02	 8.04201478e-02	-3.31257985e+00	 1.06582046e+04	 0.00000000e+00	 9.8519e+16	 7.3174e-37	 1.0000e+15
 3.880000e+02	 8.05267299e-02	-3.31247327e+00	 1.04732150e+04	 0.00000000e+00	 9.8120e+16	 7.3476e-37	 1.0000e+15
 3.890000e+02	 8.06314620e-02	-3.31236854e+00	 1.02889697e+04	 0.00000000e+00	 9.7729e+16	 7.3774e-37	 1.0000e+15
 3.900000e+02	 8.07343517e-02	-3.31226565e+00	 1.01054527e+04	 0.00000000e+00	 9.7347e+16	 7.4068e-37	 1.0000e+15
 3.910000e+02	 8.08354062e-02	-3.31216459e+00	 9.92264840e+03	 0.00000000e+00	 9.6973e+16	 7.4358e-37	 1.0000e+15
 3.920000e+02	 8.09346327e-02	-3.31206537e+00	 9.74054117e+03	 0.00000000e+00	 9.6607e+16	 7.4644e-37	 1.0000e+15
 3.930000e+02	 8.10320381e-02	-3.31196796e+00	 9.55911571e+03	 0.00000000e+00	 9.6249e+16	 7.4926e-37	 1.0000e+15
 3.940000e+02	 8.11276293e-02	-3.31187237e+00	 9.37835693e+03	 0.00000000e+00	 9.5899e+16	 7.5204e-37	 1.0000e+15
 3.950000e+02	 8.12214129e-02	-3.31177859e+00	 9.19824988e+03	 0.00000000e+00	 9.5556e+16	 7.5477e-37	 1.0000e+15
 3.960000e+02	 8.13133954e-02	-3.31168660e+00	 9.01877983e+03	 0.00000000e+00	 9.5222e+16	 7.5746e-37	 1.0000e+15
 3.970000e+02	 8.14035832e-02	-3.31159642e+00	 8.83993222e+03	 0.00000000e+00	 9.4895e+16	 7.6011e-37	 1.0000e+15
 3.980000e+02	 8.14919825e-02	-3.31150802e+00	 8.66169266e+03	 0.00000000e+00	 9.4576e+16	 7.6271e-37	 1.0000e+15
 3.990000e+02	 8.15785994e-02	-3.31142140e+00	 8.48404693e+03	 0.00000000e+00	 9.4264e+16	 7.6527e-37	 1.0000e+15
 4.000000e+02	 8.16634399e-02	-3.31133656e+00	 8.30698098e+03	 0.00000000e+00	 9.3960e+16	 7.6779e-37	 1.0000e+15
 4.010000e+02	 8.17465097e-02	-3.31125349e+00	 8.13048094e+03	 0.00000000e+00	 9.3663e+16	 7.7026e-37	 1.0000e+15
 4.020000e+02	 8.18278145e-02	-3.31117219e+00	 7.95453306e+03	 0.00000000e+00	 9.3373e+16	 7.7268e-37	 1.0000e+15
 4.030000e+02	 8.19073598e-02	-3.31109264e+00	 7.77912376e+03	 0.00000000e+00	 9.3090e+16	 7.7507e-37	 1.0000e+15
 4.040000e+02	 8.19851511e-02	-3.31101485e+00	 7.60423962e+03	 0.00000000e+00	 9.2814e+16	 7.7740e-37	 1.0000e+15
 4.050000e+02	 8.20611935e-02	-3.31093881e+00	 7.42986734e+03	 0.00000000e+00	 9.2546e+16	 7.7969e-37	 1.0000e+15
 4.060000e+02	 8.21354921e-02	-3.31086451e+00	 7.25599378e+03	 0.00000000e+00	 9.2284e+16	 7.8194e-37	 1.0000e+15
 4.070000e+02	 8.22080521e-02	-3.31079195e+00	 7.08260593e+03	 0.00000000e+00	 9.2029e+16	 7.8413e-37	 1.0000e+15
 4.080000e+02	 8.22788781e-02	-3.31072112e+00	 6.90969089e+03	 0.00000000e+00	 9.1781e+16	 7.8628e-37	 1.0000e+15
 4.090000e+02	 8.23479750e-02	-3.31065202e+00	 6.73723593e+03	 0.00000000e+00	 9.1539e+16	 7.8839e-37	 1.0000e+15
 4.100000e+02	 8.24153474e-02	-3.31058465e+00	 6.56522839e+03	 0.00000000e+00	 9.1304e+16	 7.9045e-37	 1.0000e+15
 4.110000e+02	 8.24809997e-02	-3.31051900e+00	 6.39365578e+03	 0.00000000e+00	 9.1076e+16	 7.9246e-37	 1.0000e+15
 4.120000e+02	 8.25449362e-02	-3.31045506e+00	 6.22250569e+03	 0.00000000e+00	 9.0854e+16	 7.9442e-37	 1.0000e+15
 4.130000e+02	 8.26071613e-02	-3.31039284e+00	 6.05176584e+03	 0.00000000e+00	 9.0639e+16	 7.9633e-37	 1.0000e+15
 4.140000e+02	 8.26676790e-02	-3.31033232e+00	 5.88142406e+03	 0.00000000e+00	 9.0430e+16	 7.9820e-37	 1.0000e+15
 4.150000e+02	 8.27264932e-02	-3.31027351e+00	 5.71146827e+03	 0.00000000e+00	 9.0227e+16	 8.0002e-37	 1.0000e+15
 4.160000e+02	 8.27836079e-02	-3.31021639e+00	 5.54188649e+03	 0.00000000e+00	 9.0031e+16	 8.0179e-37	 1.0000e+15
 4.170000e+02	 8.28390267e-02	-3.31016097e+00	 5.37266687e+03	 0.00000000e+00	 8.9841e+16	 8.0351e-37	 1.0000e+15
 4.180000e+02	 8.28927534e-02	-3.31010725e+00	 5.20379762e+03	 0.00000000e+00	 8.9657e+16	 8.0518e-37	 1.0000e+15
 4.190000e+02	 8.29447914e-02	-3.31005521e+00	 5.03526705e+03	 0.00000000e+00	 8.9479e+16	 8.0680e-37	 1.0000e+15
 4.200000e+02	 8.29951441e-02	-3.31000486e+00	 4.86706356e+03	 0.00000000e+00	 8.9307e+16	 8.0837e-37	 1.0000e+15
 4.210000e+02	 8.30438147e-02	-3.30995619e+00	 4.69917565e+03	 0.00000000e+00	 8.9141e+16	 8.0990e-37	 1.0000e+15
 4.220000e+02	 8.30908065e-02	-3.30990919e+00	 4.53159187e+03	 0.00000000e+00	 8.8982e+16	 8.1137e-37	 1.0000e+15
 4.230000e+02	 8.31361224e-02	-3.30986388e+00	 4.36430087e+03	 0.00000000e+00	 8.8828e+16	 8.1279e-37	 1.0000e+15
 4.240000e+02	 8.31797654e-02	-3.30982023e+00	 4.19729137e+03	 0.00000000e+00	 8.8680e+16	 8.1417e-37	 1.0000e+15
 4.250000e+02	 8.32217383e-02	-3.30977826e+00	 4.03055217e+03	 0.00000000e+00	 8.8538e+16	 8.1549e-37	 1.0000e+15
 4.260000e+02	 8.32620438e-02	-3.30973796e+00	 3.86407212e+03	 0.00000000e+00	 8.8402e+16	 8.1676e-37	 1.0000e+15
 4.270000e+02	 8.33006845e-02	-3.30969932e+00	 3.69784015e+03	 0.00000000e+00	 8.8272e+16	 8.1799e-37	 1.0000e+15
 4.280000e+02	 8.33376629e-02	-3.30966234e+00	 3.53184525e+03	 0.00000000e+00	 8.8148e+16	 8.1916e-37	 1.0000e+15
 4.290000e+02	 8.33729814e-02	-3.30962702e+00	 3.36607647e+03	 0.00000000e+00	 8.8029e+16	 8.2028e-37	 1.0000e+15
 4.300000e+02	 8.34066422e-02	-3.30959336e+00	 3.20052292e+03	 0.00000000e+00	 8.7916e+16	 8.2134e-37	 1.0000e+15
 4.310000e+02	 8.34386474e-02	-3.30956135e+00	 3.03517376e+03	 0.00000000e+00	 8.7809e+16	 8.2236e-37	 1.0000e+15
 4.320000e+02	 8.34689991e-02	-3.30953100e+00	 2.87001820e+03	 0.00000000e+00	 8.7707e+16	 8.2333e-37	 1.0000e+15
 4.330000e+02	 8.34976993e-02	-3.30950230e+00	 2.70504550e+03	 0.00000000e+00	 8.7611e+16	 8.2424e-37	 1.0000e+15
 4.340000e+02	 8.35247498e-02	-3.30947525e+00	 2.54024498e+03	 0.00000000e+00	 8.7521e+16	 8.2511e-37	 1.0000e+15
 4.350000e+02	 8.35501522e-02	-3.30944985e+00	 2.37560599e+03	 0.00000000e+00	 8.7436e+16	 8.2592e-37	 1.0000e+15
 4.360000e+02	 8.35739083e-02	-3.30942609e+00	 2.21111791e+03	 0.00000000e+00	 8.7357e+16	 8.2668e-37	 1.0000e+15
 4.370000e+02	 8.35960194e-02	-3.30940398e+00	 2.04677017e+03	 0.00000000e+00	 8.7283e+16	 8.2738e-37	 1.0000e+15
 4.380000e+02	 8.36164871e-02	-3.30938351e+00	 1.88255224e+03	 0.00000000e+00	 8.7215e+16	 8.2804e-37	 1.0000e+15
 4.390000e+02	 8.36353127e-02	-3.30936469e+00	 1.71845362e+03	 0.00000000e+00	 8.7152e+16	 8.2864e-37	 1.0000e+15
 4.400000e+02	 8.36524972e-02	-3.30934750e+00	 1.55446383e+03	 0.00000000e+00	 8.7095e+16	 8.2919e-37	 1.0000e+15
 4.410000e+02	 8.36680418e-02	-3.30933196e+00	 1.39057243e+03	 0.00000000e+00	 8.7043e+16	 8.2969e-37	 1.0000e+15
 4.420000e+02	 8.36819476e-02	-3.30931805e+00	 1.22676899e+03	 0.00000000e+00	 8.6997e+16	 8.3014e-37	 1.0000e+15
 4.430000e+02	 8.36942153e-02	-3.30930578e+00	 1.06304312e+03	 0.00000000e+00	 8.6956e+16	 8.3053e-37	 1.0000e+15
 4.440000e+02	 8.37048457e-02	-3.30929515e+00	 8.99384425e+02	 0.00000000e+00	 8.6921e+16	 8.3087e-37	 1.0000e+15
 4.450000e+02	 8.37138395e-02	-3.30928616e+00	 7.35782553e+02	 0.00000000e+00	 8.6891e+16	 8.3116e-37	 1.0000e+15
 4.460000e+02	 8.37211974e-02	-3.30927880e+00	 5.72227150e+02	 0.00000000e+00	 8.6867e+16	 8.3140e-37	 1.0000e+15
 4.470000e+02	 8.37269196e-02	-3.30927308e+00	 4.08707879e+02	 0.00000000e+00	 8.6848e+16	 8.3158e-37	 1.0000e+15
 4.480000e+02	 8.37310067e-02	-3.30926899e+00	 2.45214409e+02	 0.00000000e+00	 8.6834e+16	 8.3171e-37	 1.0000e+15
 4.490000e+02	 8.37334589e-02	-3.30926654e+00	 8.17364165e+01	 0.00000000e+00	 8.6826e+16	 8.3179e-37	 1.0000e+15
 4.500000e+02	 8.37342762e-02	-3.30926572e+00	 8.17364165e+01	 0.00000000e+00	 8.6824e+16	 8.3182e-37	 1.0000e+15
