Optical Power Monitor 4.0.4100.700

Power Meter;PM100USB
Power Meter SN;P2008717
Sensor;S120VC
Sensor SN;17072805
Sensor Type;Photodiode
Wavelength;518 nm
Range;Auto

Start of Measurement;10/29/2024 19:52:46
Elapsed Time;00:02:04:999
Samples;36237

--Statistics--
Minimum [W];6,414E-08
Maximum [W];0,007128
Mean [W];0,00048687
Standard Deviation [W];0,0013986
Ratio;111131,899 : 1

--Graph Data--
Time (ms);Power (W)
15177,149;8,4451E-08
15180,189;9,6343E-08
15182,829;1,0212E-07
15185,481;9,5248E-08
15188,155;8,362E-08
15190,811;7,7844E-08
15193,519;8,3432E-08
15196,153;9,5286E-08
15198,837;1,028E-07
15201,485;9,8721E-08
15204,153;8,7509E-08
15206,837;7,875E-08
15209,480;8,1204E-08
15212,146;9,2454E-08
15214,851;1,0295E-07
15217,519;1,0178E-07
15220,154;9,1284E-08
15222,809;8,0562E-08
15226,177;8,0789E-08
15228,831;9,3247E-08
15231,499;1,0404E-07
15234,185;1,0265E-07
15236,782;9,2152E-08
15239,521;8,1317E-08
15242,188;8,1544E-08
15244,824;9,1359E-08
15247,479;1,0284E-07
15250,195;1,0446E-07
15252,832;9,5852E-08
15255,515;8,4073E-08
15258,159;8,1129E-08
15260,824;8,9585E-08
15263,542;1,0125E-07
15266,200;1,0589E-07
15268,826;9,9174E-08
15271,519;8,7698E-08
15274,267;8,1468E-08
15277,151;8,8641E-08
15279,868;1,005E-07
15282,524;1,0672E-07
15285,250;1,011E-07
15288,116;8,8226E-08
15290,932;8,2261E-08
15293,784;8,917E-08
15296,516;1,011E-07
15299,377;1,0725E-07
15302,194;1,0031E-07
15304,974;8,8717E-08
15307,788;8,2903E-08
15310,544;8,9698E-08
15313,147;1,0151E-07
15315,852;1,0789E-07
15318,690;1,0227E-07
15326,614;8,9245E-08
15329,481;1,0012E-07
15332,671;1,0793E-07
15335,713;1,0114E-07
15338,478;8,8075E-08
15341,151;8,3394E-08
15343,828;9,0114E-08
15346,539;1,0189E-07
15349,186;1,0786E-07
15351,831;1,0253E-07
15354,502;9,1057E-08
15357,109;8,3243E-08
15359,786;8,698E-08
15362,567;9,8419E-08
15365,518;1,0782E-07
15368,154;1,0393E-07
15370,816;9,2643E-08
15373,704;8,3318E-08
15376,524;8,6905E-08
15379,131;9,823E-08
15381,825;1,0771E-07
15384,557;1,0503E-07
15387,534;9,2718E-08
15390,142;8,3507E-08
15392,821;8,5848E-08
15395,521;9,6758E-08
15398,104;1,0744E-07
15403,106;1,0627E-07
15405,824;8,5999E-08
15408,483;8,4224E-08
15412,336;9,3096E-08
15415,115;1,082E-07
15417,779;1,0608E-07
15420,516;9,5135E-08
15423,163;8,4904E-08
15425,818;8,6225E-08
15428,485;9,6682E-08
15432,716;1,0793E-07
15435,519;1,0284E-07
15438,175;9,1359E-08
15440,789;8,4979E-08
15443,486;9,0491E-08
15446,163;1,0219E-07
15448,818;1,1008E-07
15451,511;1,0654E-07
15454,140;9,5361E-08
15456,790;8,6036E-08
15459,448;8,8302E-08
15462,606;9,9514E-08
15465,501;1,1073E-07
15468,104;1,071E-07
15473,549;9,589E-08
15493,410;9,0151E-08
15496,145;1,0325E-07
15498,825;1,1148E-07
15501,520;1,0801E-07
15504,077;9,6607E-08
15506,752;8,7244E-08
15509,523;8,9623E-08
15512,477;1,0208E-07
15515,152;1,1133E-07
15517,749;1,0952E-07
15520,533;9,8608E-08
15523,067;8,8E-08
15526,334;8,8868E-08
15529,140;1,0238E-07
15532,566;1,1178E-07
15535,517;1,0555E-07
15538,248;9,4153E-08
15541,051;8,7471E-08
15546,156;9,3964E-08
15548,827;1,1205E-07
15551,533;1,0842E-07
15554,416;9,5588E-08
15561,671;8,766E-08
15564,455;1,1065E-07
15567,104;1,1114E-07
15569,780;1,0133E-07
15573,080;8,9963E-08
15575,778;8,8868E-08
15578,454;9,9061E-08
15581,072;1,1027E-07
15583,779;1,108E-07
15586,522;1,0117E-07
15589,521;8,8453E-08
15592,376;8,8717E-08
15595,060;9,8759E-08
15597,741;1,0986E-07
15600,477;1,102E-07
15603,107;1,0102E-07
15605,777;8,9283E-08
15608,446;8,7131E-08
15611,095;9,5814E-08
15613,778;1,0744E-07
15616,438;1,1095E-07
15620,509;1,0344E-07
15623,439;8,6754E-08
15626,126;8,8792E-08
15628,756;9,974E-08
15631,512;1,1024E-07
15634,436;1,0839E-07
15637,073;9,7739E-08
15640,186;8,7018E-08
15643,052;8,9321E-08
15645,781;1,0057E-07
15648,497;1,1039E-07
15651,090;1,0808E-07
15653,748;9,7173E-08
15656,420;8,6527E-08
15659,089;8,7282E-08
15661,778;9,74E-08
15664,436;1,0865E-07
15667,052;1,0933E-07
15669,782;9,9552E-08
15672,392;8,8151E-08
15675,089;8,5772E-08
15677,689;9,4455E-08
15686,590;1,0578E-07
15689,469;8,6376E-08
15692,402;8,6414E-08
15695,094;9,6645E-08
15697,742;1,0763E-07
15700,414;1,0816E-07
15703,088;9,891E-08
15705,744;8,7169E-08
15713,595;8,4564E-08
15721,219;1,0839E-07
15724,094;8,362E-08
15726,732;8,8339E-08
15729,416;9,974E-08
15756,060;1,0808E-07
15768,733;8,3922E-08
15782,964;8,9396E-08
15811,053;9,9703E-08
15814,100;1,042E-07
15816,723;1,0642E-07
15819,378;9,789E-08
15822,574;8,6301E-08
15825,390;8,2941E-08
15833,771;9,2077E-08
15836,679;9,4757E-08
15839,647;8,362E-08
15842,524;8,3281E-08
15859,070;9,4455E-08
15862,053;9,4304E-08
15864,721;1,0499E-07
15867,392;1,0465E-07
15870,353;9,3058E-08
15887,597;8,2072E-08
15890,344;8,0789E-08
15893,280;8,3922E-08
15896,028;9,6682E-08
15898,727;1,0525E-07
15901,421;1,0174E-07
15905,105;9,0982E-08
15908,040;8,0562E-08
15914,599;8,7622E-08
15917,393;1,0352E-07
15921,157;9,3021E-08
15937,673;8,0336E-08
15963,113;7,9958E-08
15966,055;1,0389E-07
15968,688;9,8193E-08
15971,342;8,6527E-08
15974,004;7,9203E-08
15976,681;8,362E-08
15979,348;9,5172E-08
15985,812;1,0363E-07
15988,685;8,3507E-08
15991,430;7,8977E-08
16003,843;8,7622E-08
16006,683;7,9468E-08
16009,351;8,094E-08
16012,022;9,1322E-08
16026,711;1,0253E-07
16029,681;9,589E-08
16032,336;1,0329E-07
16035,000;9,8985E-08
16037,673;8,7546E-08
16040,343;7,8524E-08
16042,980;8,1657E-08
16045,673;9,2567E-08
16055,532;1,0261E-07
16058,340;7,8637E-08
16061,013;8,6942E-08
16063,728;9,8797E-08
16072,523;1,0268E-07
16075,316;7,8901E-08
16077,988;8,8188E-08
16080,636;9,9778E-08
16083,366;1,0253E-07
16085,986;9,404E-08
16088,658;8,279E-08
16091,289;7,826E-08
16094,586;8,5281E-08
16097,283;9,9589E-08
16099,985;1,0268E-07
16102,647;9,4115E-08
16105,286;8,2412E-08
16107,963;7,8524E-08
16110,616;8,5281E-08
16113,278;9,6871E-08
16115,967;1,0276E-07
16118,640;9,7098E-08
16121,287;8,5319E-08
16124,752;7,7995E-08
16127,615;8,664E-08
16130,271;9,823E-08
16132,967;1,0265E-07
16135,617;9,5663E-08
16138,274;8,3998E-08
16140,941;7,792E-08
16149,254;8,3809E-08
16151,983;9,6871E-08
16154,644;8,5621E-08
16157,332;7,7882E-08
16159,965;8,211E-08
16162,610;9,3625E-08
16165,319;1,0268E-07
16167,964;9,9589E-08
16170,988;8,8604E-08
16173,616;7,8486E-08
16176,286;8,0676E-08
16178,965;9,1812E-08
16181,616;1,0219E-07
16184,315;1,0065E-07
16186,966;8,9849E-08
16189,623;7,9279E-08
16192,288;7,9241E-08
16194,926;8,8906E-08
16197,624;1,0034E-07
16201,180;1,0201E-07
16203,942;8,8566E-08
16206,609;7,8297E-08
16209,278;7,9921E-08
16211,938;9,0265E-08
16214,635;1,0117E-07
16217,316;1,0125E-07
16219,920;9,1548E-08
16222,609;7,9883E-08
16225,259;7,8562E-08
16227,920;8,7698E-08
16230,609;9,9136E-08
16233,361;1,0227E-07
16235,956;9,4153E-08
16239,175;8,2488E-08
16241,957;7,826E-08
16244,646;8,7471E-08
16247,248;9,9136E-08
16249,978;1,0216E-07
16252,609;9,3964E-08
16255,320;8,2525E-08
16257,928;7,7844E-08
16260,663;8,4602E-08
16263,797;9,6569E-08
16266,640;1,0223E-07
16269,279;9,4002E-08
16271,958;8,2374E-08
16274,654;7,7995E-08
16277,278;8,4564E-08
16279,938;9,6305E-08
16282,639;1,025E-07
16285,259;9,6871E-08
16287,930;8,513E-08
16290,681;7,7731E-08
16293,612;8,3281E-08
16296,285;9,4568E-08
16299,127;1,0227E-07
16301,943;9,6984E-08
16304,617;8,5319E-08
16307,234;7,7467E-08
16310,613;8,1733E-08
16313,252;9,6343E-08
16315,970;1,0223E-07
16318,566;9,6871E-08
16321,278;8,5395E-08
16323,965;7,758E-08
16326,619;8,1431E-08
16329,280;9,3058E-08
16331,967;1,0197E-07
16334,636;9,9438E-08
16337,241;8,8641E-08
16339,919;7,8373E-08
16342,607;7,9241E-08
16350,613;8,9925E-08
16353,630;8,9812E-08
16356,271;7,8901E-08
16358,963;7,875E-08
16361,601;8,8302E-08
16364,268;9,9929E-08
16366,959;1,0155E-07
16369,568;9,2567E-08
16372,614;8,0978E-08
16375,242;7,8373E-08
16377,882;8,6942E-08
16380,621;9,8683E-08
16383,311;1,0208E-07
16385,937;9,4078E-08
16389,225;8,2186E-08
16391,964;7,8297E-08
16394,638;8,7358E-08
16397,234;9,8608E-08
16399,940;1,0212E-07
16402,608;9,4229E-08
16405,264;8,2563E-08
16407,918;7,7542E-08
16410,565;8,4564E-08
16413,268;9,638E-08
16415,973;1,0242E-07
16418,570;9,7135E-08
16421,214;8,5923E-08
16423,882;7,7995E-08
16426,612;8,1657E-08
16429,249;9,3172E-08
16431,968;1,0253E-07
16434,602;9,9967E-08
16439,749;8,8981E-08
16442,620;7,9732E-08
16445,259;9,0227E-08
16447,921;1,0159E-07
16457,197;1,0178E-07
16463,735;8,2337E-08
16466,569;1,0321E-07
16469,763;9,5286E-08
16472,611;8,094E-08
16475,266;7,9392E-08
16478,693;8,8264E-08
16481,617;1,0276E-07
16484,288;1,0197E-07
16488,749;9,0265E-08
16491,608;7,9279E-08
16494,273;8,7395E-08
16497,031;9,9023E-08
16499,951;1,0374E-07
16502,584;9,6041E-08
16505,258;8,4451E-08
16507,876;7,9354E-08
16510,591;8,6338E-08
16513,219;9,8193E-08
16515,951;1,0438E-07
16518,522;9,9174E-08
16521,189;8,7924E-08
16523,997;8,0072E-08
16526,860;8,5017E-08
16529,701;9,6682E-08
16532,569;1,0491E-07
16535,236;9,9703E-08
16537,910;8,8264E-08
16540,601;8,0374E-08
16543,232;8,4073E-08
16545,907;9,5248E-08
16548,600;1,051E-07
16551,269;1,028E-07
16555,896;9,185E-08
16558,529;8,1393E-08
16561,230;9,0076E-08
16563,914;1,0182E-07
16566,587;1,0552E-07
16569,227;9,789E-08
16571,875;8,5885E-08
16574,561;8,1091E-08
16577,236;8,7849E-08
16579,846;9,9552E-08
16582,601;1,0597E-07
16585,265;1,0121E-07
16587,843;8,9661E-08
16590,550;8,1544E-08
16593,539;8,5244E-08
16596,239;9,8419E-08
16598,920;1,065E-07
16601,606;1,028E-07
16604,303;9,185E-08
16607,221;8,1959E-08
16609,914;8,5621E-08
16612,527;9,6833E-08
16615,292;1,0665E-07
16618,196;1,0302E-07
16620,912;9,2001E-08
16623,519;8,2488E-08
16631,998;8,4677E-08
16634,916;1,0344E-07
16637,559;9,2001E-08
16647,336;8,2563E-08
16650,249;1,0642E-07
16655,552;9,7551E-08
16660,640;8,2148E-08
16666,783;1,0151E-07
16669,564;9,7324E-08
16672,186;8,547E-08
16674,833;8,1468E-08
16677,527;8,9094E-08
16680,210;1,0072E-07
16682,881;1,0552E-07
16685,566;9,891E-08
16701,618;8,7244E-08
16704,527;8,7735E-08
16707,152;7,9166E-08
16709,834;8,2488E-08
16712,561;9,336E-08
16718,650;1,0291E-07
16721,802;8,4526E-08
16736,467;7,7769E-08
16748,370;7,943E-08
16756,396;9,8079E-08
16759,196;7,7127E-08
16761,840;8,732E-08
16764,513;9,8419E-08
16767,637;9,891E-08
16807,947;8,698E-08
16831,532;8,4828E-08
16834,235;1,0136E-07
16837,030;9,1171E-08
16839,851;7,9203E-08
16842,505;7,9807E-08
16845,628;9,0189E-08
16848,494;1,0268E-07
16851,166;1,008E-07
16853,809;9,034E-08
16861,064;7,9468E-08
16863,852;9,925E-08
16866,604;1,0325E-07
16869,507;9,438E-08
16886,646;8,2714E-08
16889,509;8,0374E-08
16892,179;7,9468E-08
16894,812;8,8679E-08
16897,612;1,0023E-07
16914,999;1,0235E-07
16917,861;1,0084E-07
16920,497;8,9963E-08
16926,899;7,9128E-08
16962,060;9,5965E-08
16964,938;1,0189E-07
16967,862;1,0038E-07
16970,494;8,9812E-08
16979,150;7,8977E-08
16981,852;1,0227E-07
16984,482;1,005E-07
16987,833;8,9547E-08
16990,522;7,8146E-08
16993,124;8,1091E-08
16995,803;9,2114E-08
16998,518;1,0208E-07
17001,173;1,005E-07
17003,809;8,9585E-08
17011,996;7,8901E-08
17030,598;1,0159E-07
17033,891;1,0216E-07
17036,810;9,1133E-08
17039,487;7,9845E-08
17042,135;7,8675E-08
17045,496;8,7962E-08
17048,472;1,0216E-07
17051,132;1,0042E-07
17053,788;8,9736E-08
17056,486;7,9052E-08
17059,157;7,9392E-08
17061,751;8,9245E-08
17064,481;1,0087E-07
17067,196;1,0197E-07
17069,783;9,253E-08
17072,481;8,1053E-08
17075,202;7,8448E-08
17077,783;8,6565E-08
17080,963;9,8457E-08
17083,796;1,0189E-07
17086,409;9,2718E-08
17089,156;8,1053E-08
17091,782;7,8448E-08
17094,412;8,664E-08
17097,110;9,8381E-08
17099,784;1,0261E-07
17102,411;9,555E-08
17105,105;8,3809E-08
17107,739;7,7882E-08
17110,511;8,3998E-08
17113,069;9,5588E-08
17115,818;1,0276E-07
17118,408;9,8268E-08
17121,139;8,7244E-08
17123,950;7,8071E-08
17128,957;8,2374E-08
17131,794;1,0242E-07
17134,565;1,0053E-07
17137,409;8,8755E-08
17140,103;7,8675E-08
17143,599;8,0109E-08
17146,505;9,5625E-08
17149,141;1,0287E-07
17151,741;9,8457E-08
17154,448;8,7131E-08
17157,101;7,8448E-08
17159,828;8,1166E-08
17162,522;9,2039E-08
17165,147;1,0242E-07
17167,750;1,0084E-07
17170,491;9,0227E-08
17173,063;7,9241E-08
17175,791;7,9656E-08
17178,512;8,951E-08
17181,141;1,0084E-07
17183,812;1,0212E-07
17190,808;9,3209E-08
17193,749;8,3998E-08
17196,483;9,5625E-08
17199,143;1,0276E-07
17201,739;9,8646E-08
17205,155;8,7358E-08
17207,747;7,8184E-08
17210,520;8,4036E-08
17213,104;9,5663E-08
17215,780;1,0306E-07
17218,522;9,857E-08
17221,059;8,7546E-08
17223,779;7,8448E-08
17226,519;8,1129E-08
17229,410;9,3738E-08
17232,155;1,0287E-07
17234,866;9,9929E-08
17237,784;8,7433E-08
17240,448;7,8562E-08
17243,041;8,1242E-08
17245,785;9,2114E-08
17248,480;1,025E-07
17251,182;1,0121E-07
17253,783;9,0302E-08
17256,519;7,9581E-08
17259,456;8,026E-08
17262,146;9,0793E-08
17264,776;1,0174E-07
17267,483;1,0182E-07
17270,085;9,1812E-08
17272,740;8,0449E-08
17275,448;7,9052E-08
17278,103;8,8075E-08
17280,783;9,974E-08
17283,426;1,0265E-07
17286,111;9,4757E-08
17288,742;8,2865E-08
17291,406;7,8335E-08
17294,087;8,5395E-08
17296,707;9,7249E-08
17299,520;1,0302E-07
17302,406;9,5927E-08
17306,907;8,4413E-08
17309,739;8,1091E-08
17312,403;9,2077E-08
17315,142;1,0253E-07
17317,750;1,0102E-07
17320,375;9,0604E-08
17323,088;7,9656E-08
17325,743;7,9656E-08
17328,382;8,9245E-08
17331,144;1,0087E-07
17333,753;1,0231E-07
17336,431;9,336E-08
17339,090;8,1619E-08
17341,743;7,8637E-08
17344,391;8,6565E-08
17347,020;9,8419E-08
17350,287;1,0284E-07
17353,074;9,3436E-08
17355,743;8,1808E-08
17358,365;7,8599E-08
17361,091;8,6829E-08
17368,380;9,8419E-08
17371,405;8,6112E-08
17374,095;7,8184E-08
17376,730;8,245E-08
17379,783;9,3662E-08
17382,426;1,0302E-07
17385,033;9,891E-08
17387,735;8,7773E-08
17390,411;7,8524E-08
17393,022;8,1091E-08
17395,738;9,2228E-08
17404,059;1,0257E-07
17407,734;7,9128E-08
17410,422;8,3809E-08
17413,059;9,5399E-08
17415,783;1,0325E-07
17418,372;9,9099E-08
17421,043;8,7811E-08
17423,915;7,8562E-08
17429,223;8,245E-08
17432,133;1,0295E-07
17434,793;1,0031E-07
17437,374;8,9359E-08
17440,020;7,9015E-08
17443,578;8,0411E-08
17446,414;9,5286E-08
17449,087;1,0306E-07
17451,808;9,9363E-08
17454,398;8,7886E-08
17457,007;7,8562E-08
17459,692;8,1091E-08
17462,357;9,2228E-08
17465,101;1,0257E-07
17467,687;1,0125E-07
17470,408;9,0869E-08
17473,203;7,9883E-08
17476,049;8,0185E-08
17478,742;9,0755E-08
17481,413;1,0193E-07
17484,091;1,0185E-07
17493,066;9,2228E-08
17512,822;9,3625E-08
17515,704;1,0318E-07
17518,320;9,9401E-08
17521,119;8,8E-08
17524,051;7,8448E-08
17526,734;8,245E-08
17529,384;9,3587E-08
17532,063;1,0295E-07
17534,734;1,0046E-07
17537,946;8,9623E-08
17540,692;7,8373E-08
17543,398;8,2223E-08
17546,031;9,3511E-08
17548,699;1,0287E-07
17551,388;1,0046E-07
17553,988;8,9661E-08
17556,887;7,9203E-08
17559,697;8,0902E-08
17562,359;9,2077E-08
17565,058;1,0246E-07
17567,698;1,0144E-07
17571,157;9,0982E-08
17574,049;7,8562E-08
17576,866;8,2223E-08
17579,655;9,5248E-08
17582,402;1,0336E-07
17585,527;9,925E-08
17588,332;8,4715E-08
17591,000;7,8486E-08
17593,663;8,3771E-08
17596,367;9,5248E-08
17600,012;1,0329E-07
17602,654;9,5286E-08
17605,467;8,3243E-08
17608,320;7,8788E-08
17611,063;8,664E-08
17613,695;9,8268E-08
17616,365;1,0333E-07
17618,975;9,672E-08
17621,652;8,5055E-08
17624,374;7,8562E-08
17626,976;8,3998E-08
17629,664;9,5135E-08
17632,328;1,0329E-07
17634,960;9,9589E-08
17637,652;8,8604E-08
17640,343;7,8864E-08
17643,001;8,1242E-08
17645,700;9,2265E-08
17649,176;1,0276E-07
17652,000;9,8419E-08
17654,886;8,6942E-08
17657,699;7,8864E-08
17663,014;8,3885E-08
17665,657;1,0367E-07
17668,290;9,9891E-08
17671,107;8,8679E-08
17674,015;7,8977E-08
17676,695;8,2677E-08
17679,368;9,3851E-08
17682,073;1,034E-07
17685,003;9,9891E-08
17687,657;8,8717E-08
17690,508;7,9241E-08
17693,333;8,2714E-08
17696,834;9,37E-08
17699,679;1,037E-07
17702,333;9,7211E-08
17705,002;8,5395E-08
17707,653;7,9015E-08
17710,362;8,4073E-08
17712,973;9,555E-08
17715,719;1,0363E-07
17718,365;1,0019E-07
17720,959;8,8906E-08
17723,655;7,9166E-08
17726,358;8,1506E-08
17733,810;9,2454E-08
17736,876;9,3285E-08
17740,795;8,06E-08
17743,675;8,4036E-08
17746,286;9,5588E-08
17749,019;1,0374E-07
17751,645;1,0016E-07
17754,314;8,8943E-08
17757,072;7,9543E-08
17771,850;8,1431E-08
17774,648;7,9015E-08
17777,279;8,5697E-08
17779,999;9,7022E-08
17782,690;1,0393E-07
17785,304;9,8721E-08
17788,863;8,7244E-08
17800,312;7,9241E-08
17806,617;9,4757E-08
17809,515;8,0525E-08
17812,322;9,2341E-08
17840,028;1,028E-07
17852,551;8,128E-08
17855,311;8,4073E-08
17857,948;7,8977E-08
17860,639;8,5093E-08
17863,314;9,6909E-08
17866,032;1,0359E-07
17868,986;9,7173E-08
17871,630;8,5621E-08
17874,277;7,8826E-08
17882,021;8,3922E-08
17885,816;1,0012E-07
17888,657;8,3998E-08
17891,303;7,8864E-08
17906,963;8,5244E-08
17909,633;8,1091E-08
17912,472;9,2001E-08
17915,311;1,0314E-07
17918,004;1,0106E-07
17920,659;9,0302E-08
17936,911;7,9732E-08
17939,631;8,0525E-08
17942,437;7,9732E-08
17945,255;9,0416E-08
17947,986;1,0189E-07
17950,631;1,0246E-07
17953,260;9,3172E-08
17956,091;8,1544E-08
17964,020;7,9732E-08
17966,956;1,0318E-07
17969,592;9,4493E-08
17980,427;8,2752E-08
17983,307;1,0333E-07
17985,950;9,5776E-08
17988,586;8,4111E-08
18000,410;7,8562E-08
18003,274;9,3247E-08
18006,054;8,1695E-08
18010,492;7,9581E-08
18013,286;9,6607E-08
18023,852;1,0348E-07
18026,683;8,177E-08
18035,271;9,4682E-08
18037,934;8,7358E-08
18040,936;7,8864E-08
18050,762;8,3356E-08
18053,583;9,1812E-08
18056,396;8,0525E-08
18059,236;8,026E-08
18063,065;9,0378E-08
18065,963;1,0333E-07
18068,577;9,891E-08
18071,255;8,7433E-08
18074,106;7,875E-08
18076,899;8,3281E-08
18079,577;9,4719E-08
18082,241;1,034E-07
18084,927;1,0027E-07
18087,566;8,9283E-08
18090,415;7,9128E-08
18093,287;8,211E-08
18096,279;9,4719E-08
18098,922;1,0355E-07
18101,570;1,0019E-07
18104,384;8,9283E-08
18107,242;7,9015E-08
18109,885;8,1846E-08
18112,561;9,3209E-08
18115,235;1,0314E-07
18117,926;1,0144E-07
18120,570;9,0642E-08
18123,241;7,9921E-08
18126,038;8,0298E-08
18128,877;9,1737E-08
18131,590;1,0265E-07
18134,236;1,0235E-07
18136,905;9,219E-08
18139,581;8,0864E-08
18142,258;7,9921E-08
18144,989;8,9019E-08
18147,569;1,0061E-07
18150,959;1,034E-07
18153,712;9,2379E-08
18156,592;7,9883E-08
18159,237;8,0487E-08
18162,837;9,0529E-08
18165,600;1,0352E-07
18168,260;1,0068E-07
18171,022;8,9547E-08
18173,943;7,9128E-08
18176,591;8,1997E-08
18179,226;9,3209E-08
18182,968;1,0329E-07
18185,564;9,7626E-08
18188,210;8,6414E-08
18190,872;7,9015E-08
18193,568;8,3507E-08
18196,235;9,4795E-08
18198,887;1,0374E-07
18201,590;1,0068E-07
18204,248;8,9623E-08
18206,849;7,9619E-08
18209,537;8,1242E-08
18212,227;9,185E-08
18214,946;1,0284E-07
18217,559;1,0261E-07
18220,234;9,2416E-08
18222,852;8,1204E-08
18225,517;7,9996E-08
18228,195;8,9208E-08
18230,880;1,0072E-07
18233,561;1,0363E-07
18236,211;9,5135E-08
18242,749;8,3469E-08
18245,558;9,185E-08
18248,236;1,028E-07
18251,045;1,0242E-07
18253,835;9,1208E-08
18256,519;8,0223E-08
18259,251;8,0525E-08
18261,882;9,0529E-08
18264,605;1,0193E-07
18267,271;1,0299E-07
18269,875;9,3927E-08
18272,518;8,2412E-08
18275,229;7,9392E-08
18277,832;8,7698E-08
18280,521;9,9552E-08
18283,232;1,0389E-07
18285,900;9,6418E-08
18288,560;8,4904E-08
18291,195;7,909E-08
18293,837;8,4904E-08
18296,560;9,6418E-08
18299,256;1,0393E-07
18301,831;9,9476E-08
18304,561;8,8113E-08
18307,166;7,9166E-08
18309,858;8,2148E-08
18312,581;9,3058E-08
18315,227;1,0336E-07
18317,875;1,0185E-07
18320,601;9,1057E-08
18323,188;8,0185E-08
18325,838;8,0336E-08
18328,520;9,0416E-08
18331,195;1,0148E-07
18333,924;1,0302E-07
18336,564;9,3927E-08
18339,493;8,2299E-08
18342,189;7,9656E-08
18344,871;8,8868E-08
18347,735;1,005E-07
18350,567;1,0287E-07
18353,188;9,3927E-08
18355,869;8,2299E-08
18358,548;7,9279E-08
18361,175;8,7395E-08
18363,849;9,9325E-08
18366,520;1,0355E-07
18369,290;9,6531E-08
18372,214;8,3394E-08
18374,867;7,8977E-08
18382,966;8,5848E-08
18385,829;9,638E-08
18388,526;8,4791E-08
18391,187;7,8826E-08
18394,700;8,4564E-08
18397,599;1,0016E-07
18400,242;1,0333E-07
18402,840;9,5097E-08
18405,518;8,313E-08
18408,143;7,8939E-08
18410,874;8,5923E-08
18413,515;9,7664E-08
18416,212;1,0352E-07
18418,863;9,7966E-08
18421,543;8,6301E-08
18424,164;7,8788E-08
18426,874;8,279E-08
18429,520;9,4304E-08
18432,151;1,0314E-07
18436,111;1,0061E-07
18439,019;8,3394E-08
18441,835;7,8901E-08
18444,520;8,7056E-08
18448,261;9,8872E-08
18451,195;1,0136E-07
18453,848;9,1057E-08
18456,515;7,9921E-08
18459,211;7,9958E-08
18461,859;8,9736E-08
18464,649;1,0133E-07
18467,567;1,0208E-07
18470,190;9,2228E-08
18472,869;8,1015E-08
18475,507;7,9468E-08
18478,231;8,8113E-08
18480,902;9,9891E-08
18483,505;1,0321E-07
18488,196;9,4908E-08
18490,839;7,8524E-08
18493,516;8,2752E-08
18496,929;9,3851E-08
18499,841;1,0333E-07
18502,505;9,6456E-08
18505,185;8,4677E-08
18507,790;7,8448E-08
18510,565;8,4224E-08
18513,192;9,5663E-08
18515,890;1,0325E-07
18518,520;9,9401E-08
18521,169;8,8075E-08
18523,781;7,8826E-08
18527,487;8,128E-08
18530,184;9,74E-08
18532,871;1,0336E-07
18535,498;9,7739E-08
18538,168;8,6452E-08
18540,807;7,8562E-08
18548,096;8,2488E-08
18550,849;1,0216E-07
18553,520;9,2379E-08
18556,364;8,094E-08
18559,265;7,9921E-08
18562,108;9,0793E-08
18564,880;1,0216E-07
18567,477;1,0208E-07
18570,273;9,2228E-08
18573,106;7,9807E-08
18575,825;7,9845E-08
18578,515;8,951E-08
18581,181;1,0091E-07
18583,830;1,0272E-07
